timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-02-27T00:30:00Z,ETH-USD-5M-PM,5m,0.01,0.99,16661.073854,down
2026-02-27T00:35:00Z,BTC-USD-5M-PM,5m,0.01,0.99,106592.08028,down
2026-02-27T00:35:00Z,ETH-USD-5M-PM,5m,0.99,0.01,19816.829602,up
2026-02-27T00:40:00Z,BTC-USD-5M-PM,5m,0.01,0.99,172264.230969,down
2026-02-27T00:40:00Z,ETH-USD-5M-PM,5m,0.01,0.99,8968.276884,down
2026-02-27T00:45:00Z,BTC-USD-5M-PM,5m,0.99,0.01,162440.297861,up
2026-02-27T00:45:00Z,ETH-USD-5M-PM,5m,0.01,0.99,19785.311418,down
2026-02-27T00:50:00Z,BTC-USD-5M-PM,5m,0.999,0.001,126694.999336,up
2026-02-27T00:50:00Z,ETH-USD-5M-PM,5m,0.01,0.99,19003.825331,down
2026-02-27T00:55:00Z,BTC-USD-5M-PM,5m,0.01,0.99,137702.28246,down
2026-02-27T00:55:00Z,ETH-USD-5M-PM,5m,0.66,0.34,10079.607914,down
