timestamp,market,timeframe,up_price,down_price,volume,outcome
2026-01-01T12:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:30:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:30:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:35:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:35:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:40:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:45:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:45:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:50:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T12:50:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T12:55:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:00:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:00:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:05:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:05:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:15:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:15:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:20:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:20:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:30:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:35:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:40:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:45:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:45:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:50:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:50:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T13:55:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T13:55:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:00:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:00:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:05:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:05:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:10:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:10:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:15:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:15:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:20:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:20:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:25:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:25:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:30:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:30:00Z,ETH-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:35:00Z,BTC-USD-5M-PM,5m,0,1,0,down
2026-01-01T14:35:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:40:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:40:00Z,ETH-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:45:00Z,BTC-USD-5M-PM,5m,0,1,0,up
2026-01-01T14:45:00Z,ETH-USD-5M-PM,5m,0,1,0,up
